id,1,2,3,4,5
3895.0,1549.0,1553.0,1714.0,3458.0,3752.0
3901.0,1549.0,1553.0,1714.0,3458.0,3752.0
3954.0,480.0,908.0,923.0,1553.0,2003.0
3964.0,1553.0,3458.0,3752.0,3857.0,3922.0
3967.0,480.0,908.0,923.0,1553.0,2003.0
3968.0,1549.0,1553.0,1714.0,3458.0,3822.0
3974.0,1549.0,1553.0,1714.0,3458.0,3822.0
4013.0,4015.0,1238.0,1294.0,1582.0,2748.0
40.0,1549.0,1553.0,1714.0,3458.0,3822.0
400.0,1549.0,1553.0,1714.0,3458.0,3822.0
813.0,1549.0,1553.0,1714.0,3458.0,3822.0
946.0,1549.0,1553.0,1714.0,3458.0,3822.0
980.0,1549.0,1553.0,1714.0,3458.0,3822.0
1013.0,1549.0,1553.0,1714.0,3458.0,3822.0
2025.0,1549.0,1553.0,1714.0,3458.0,3822.0
2293.0,1549.0,1553.0,1714.0,3458.0,3822.0
2414.0,1549.0,1553.0,1714.0,3458.0,3822.0
2425.0,1244.0,1549.0,1714.0,3760.0,3807.0
2990.0,908.0,1553.0,2003.0,3458.0,3771.0
3108.0,908.0,1549.0,1553.0,1714.0,2003.0
3237.0,1549.0,1553.0,1714.0,3458.0,3752.0
3624.0,1549.0,1553.0,1714.0,3458.0,3752.0
3566.0,1549.0,1553.0,1714.0,3458.0,3752.0
3791.0,1549.0,1553.0,1714.0,3458.0,3752.0
3793.0,1549.0,1553.0,1714.0,3458.0,3752.0
3822.0,1549.0,1553.0,1714.0,3458.0,3752.0
3826.0,1549.0,1553.0,1714.0,3458.0,3752.0
3833.0,1549.0,1553.0,1714.0,3458.0,3752.0
3846.0,1549.0,1553.0,1714.0,3458.0,3752.0
3856.0,1549.0,1553.0,1714.0,3458.0,3752.0
3866.0,1549.0,1553.0,1714.0,3458.0,3752.0
3867.0,1549.0,1553.0,1714.0,3458.0,3752.0
3875.0,1549.0,1553.0,1714.0,3458.0,3752.0
3886.0,1553.0,3458.0,3752.0,3857.0,3922.0
3930.0,1553.0,3458.0,3752.0,3857.0,3922.0
3931.0,1553.0,3458.0,3752.0,3857.0,3922.0
3933.0,1549.0,1553.0,1714.0,3458.0,3752.0
3935.0,1549.0,1553.0,1714.0,3458.0,3752.0
3937.0,1549.0,1553.0,1714.0,3458.0,3752.0
3940.0,1549.0,1553.0,1714.0,3458.0,3752.0
3943.0,1549.0,1553.0,1714.0,3458.0,3752.0
3956.0,1549.0,1553.0,1714.0,3458.0,3752.0
3966.0,1549.0,1553.0,1714.0,3458.0,3752.0
3972.0,1549.0,1553.0,1714.0,3458.0,3752.0
4001.0,1549.0,1553.0,1714.0,3458.0,3752.0
4003.0,1549.0,1553.0,1714.0,3458.0,3752.0
4010.0,1549.0,1553.0,1714.0,3458.0,3752.0
290.0,1549.0,1553.0,1714.0,3458.0,3752.0
350.0,1549.0,1553.0,1714.0,3458.0,3752.0
371.0,908.0,1549.0,1553.0,1714.0,2003.0
406.0,908.0,1553.0,2003.0,3458.0,3771.0
439.0,1549.0,1553.0,1714.0,3458.0,3822.0
480.0,1549.0,1553.0,1714.0,3458.0,3822.0
908.0,1549.0,1553.0,1714.0,3458.0,3822.0
1200.0,1549.0,1553.0,1714.0,3458.0,3822.0
1362.0,1549.0,1553.0,1714.0,3458.0,3822.0
2316.0,1549.0,1553.0,1714.0,3458.0,3822.0
2629.0,1549.0,1553.0,1714.0,3458.0,3822.0
2984.0,1549.0,1553.0,1714.0,3458.0,3822.0
3389.0,1549.0,1553.0,1714.0,3458.0,3822.0
3748.0,1549.0,1553.0,1714.0,3458.0,3822.0
3759.0,1549.0,1553.0,1714.0,3458.0,3822.0
3760.0,1549.0,1553.0,1714.0,3458.0,3822.0
3773.0,1549.0,1553.0,1714.0,3458.0,3822.0
3821.0,1553.0,3458.0,3857.0,3922.0,4031.0
3844.0,1553.0,3458.0,3752.0,3857.0,3922.0
3845.0,1553.0,3458.0,3857.0,3922.0,4031.0
3862.0,1549.0,1714.0,3752.0,3857.0,3927.0
3877.0,1549.0,1714.0,3752.0,3857.0,3927.0
3882.0,1549.0,1714.0,3752.0,3857.0,3927.0
3907.0,1549.0,1714.0,3752.0,3857.0,3927.0
3936.0,1549.0,1714.0,3752.0,3857.0,3927.0
3941.0,1549.0,1714.0,3752.0,3857.0,3927.0
3945.0,1549.0,1714.0,3752.0,3857.0,3927.0
3971.0,1549.0,1714.0,3752.0,3857.0,3927.0
3994.0,1549.0,1714.0,3752.0,3857.0,3927.0
3996.0,1549.0,1714.0,3752.0,3857.0,3927.0
4015.0,4015.0,1238.0,1294.0,1582.0,2748.0
1.0,1549.0,1714.0,3752.0,3857.0,3927.0
157.0,4015.0,1238.0,1294.0,1582.0,2748.0
43.0,1553.0,3458.0,3752.0,3857.0,3922.0
71.0,1549.0,1553.0,1714.0,3458.0,3857.0
188.0,358.0,1240.0,1431.0,1549.0,1714.0
214.0,358.0,1240.0,1431.0,1549.0,1714.0
419.0,358.0,1240.0,1431.0,1549.0,1714.0
1132.0,358.0,1240.0,1431.0,1549.0,1714.0
1239.0,358.0,1240.0,1431.0,1549.0,1714.0
1256.0,358.0,1240.0,1431.0,1549.0,1714.0
1416.0,358.0,1240.0,1431.0,1549.0,1714.0
1529.0,358.0,1240.0,1431.0,1549.0,1714.0
2352.0,358.0,1240.0,1431.0,1549.0,1714.0
2416.0,358.0,1240.0,1431.0,1549.0,1714.0
2985.0,358.0,1240.0,1431.0,1549.0,1714.0
3740.0,358.0,1240.0,1431.0,1549.0,1714.0
3778.0,358.0,480.0,923.0,1240.0,1431.0
3800.0,358.0,480.0,923.0,1240.0,1431.0
3807.0,358.0,480.0,923.0,1240.0,1431.0
3850.0,358.0,1240.0,1431.0,1549.0,1714.0
3854.0,358.0,1240.0,1431.0,1549.0,1714.0
3859.0,358.0,1240.0,1431.0,1549.0,1714.0
3879.0,358.0,1240.0,1431.0,1549.0,1714.0
3884.0,358.0,1240.0,1431.0,1549.0,1714.0
3888.0,358.0,1240.0,1431.0,1549.0,1714.0
3921.0,358.0,1240.0,1431.0,1549.0,1714.0
3929.0,358.0,1240.0,1431.0,1549.0,1714.0
3938.0,358.0,1240.0,1431.0,1549.0,1714.0
3962.0,358.0,1240.0,1431.0,1549.0,1714.0
3985.0,358.0,1240.0,1431.0,1549.0,1714.0
3999.0,358.0,1240.0,1431.0,1549.0,1714.0
251.0,1549.0,1553.0,1714.0,3458.0,3857.0
397.0,1553.0,3458.0,3752.0,3857.0,3922.0
943.0,1549.0,1714.0,3752.0,3857.0,3927.0
981.0,1549.0,1714.0,3752.0,3857.0,3927.0
982.0,1549.0,1714.0,3752.0,3857.0,3927.0
1148.0,1549.0,1714.0,3752.0,3857.0,3927.0
1170.0,1549.0,1714.0,3752.0,3857.0,3927.0
1174.0,1549.0,1714.0,3752.0,3857.0,3927.0
2011.0,1549.0,1714.0,3752.0,3857.0,3927.0
2637.0,1549.0,1714.0,3752.0,3857.0,3927.0
2743.0,1549.0,1714.0,3752.0,3857.0,3927.0
2886.0,1549.0,1714.0,3752.0,3857.0,3927.0
2905.0,1549.0,1714.0,3752.0,3857.0,3927.0
3350.0,1549.0,1714.0,3752.0,3857.0,3927.0
3458.0,1549.0,1714.0,3752.0,3857.0,3927.0
3602.0,1553.0,3458.0,3857.0,3922.0,4031.0
3649.0,358.0,480.0,923.0,1240.0,1431.0
3770.0,1553.0,3458.0,3857.0,3922.0,4031.0
3795.0,358.0,1240.0,1431.0,1549.0,1714.0
3797.0,358.0,1240.0,1431.0,1549.0,1714.0
3816.0,358.0,1240.0,1431.0,1549.0,1714.0
3830.0,358.0,1240.0,1431.0,1549.0,1714.0
3836.0,358.0,1240.0,1431.0,1549.0,1714.0
3840.0,358.0,1240.0,1431.0,1549.0,1714.0
3857.0,358.0,1240.0,1431.0,1549.0,1714.0
3868.0,358.0,1240.0,1431.0,1549.0,1714.0
3890.0,358.0,1240.0,1431.0,1549.0,1714.0
3912.0,358.0,1240.0,1431.0,1549.0,1714.0
4007.0,358.0,1240.0,1431.0,1549.0,1714.0
4008.0,358.0,1240.0,1431.0,1549.0,1714.0
4019.0,4015.0,1238.0,1294.0,1582.0,2748.0
31.0,1553.0,3458.0,3857.0,3922.0,4031.0
129.0,1549.0,1714.0,3857.0,4031.0,4261.0
177.0,1549.0,1714.0,3857.0,4031.0,4261.0
360.0,1549.0,1714.0,3857.0,4031.0,4261.0
420.0,1549.0,1714.0,3857.0,4031.0,4261.0
721.0,1549.0,1714.0,3857.0,4031.0,4261.0
766.0,1549.0,1714.0,3857.0,4031.0,4261.0
975.0,1549.0,1714.0,3857.0,4031.0,4261.0
1257.0,1549.0,1714.0,3857.0,4031.0,4261.0
1302.0,1549.0,1714.0,3857.0,4031.0,4261.0
1431.0,1549.0,1714.0,3857.0,4031.0,4261.0
1456.0,1549.0,1714.0,3857.0,4031.0,4261.0
1540.0,1549.0,1714.0,3857.0,4031.0,4261.0
1558.0,1549.0,1714.0,3857.0,4031.0,4261.0
1710.0,480.0,923.0,3857.0,4031.0,4184.0
2008.0,480.0,923.0,1549.0,1714.0,3857.0
2630.0,480.0,923.0,3463.0,3857.0,4184.0
3106.0,480.0,923.0,1549.0,1714.0,3933.0
3351.0,480.0,923.0,1549.0,1714.0,3933.0
3648.0,480.0,923.0,1549.0,1714.0,3933.0
3754.0,480.0,923.0,1549.0,1714.0,3933.0
3768.0,480.0,923.0,1549.0,1714.0,3933.0
3805.0,480.0,923.0,1549.0,1714.0,3933.0
3815.0,480.0,923.0,1549.0,1714.0,3933.0
3823.0,480.0,923.0,1549.0,1714.0,3933.0
3842.0,480.0,923.0,1549.0,1714.0,3933.0
3843.0,480.0,923.0,1549.0,1714.0,3933.0
3863.0,480.0,923.0,1549.0,1714.0,3933.0
3878.0,480.0,923.0,1549.0,1714.0,3933.0
3887.0,480.0,923.0,1549.0,1714.0,3933.0
3915.0,480.0,923.0,1549.0,1714.0,3857.0
3923.0,358.0,480.0,923.0,1240.0,1431.0
3925.0,358.0,480.0,923.0,1240.0,1431.0
69.0,358.0,480.0,923.0,1240.0,1431.0
208.0,358.0,480.0,923.0,1240.0,1431.0
209.0,358.0,480.0,923.0,1240.0,1431.0
288.0,358.0,480.0,923.0,1240.0,1431.0
401.0,358.0,480.0,923.0,1240.0,1431.0
411.0,358.0,480.0,923.0,1240.0,1431.0
416.0,358.0,480.0,923.0,1240.0,1431.0
431.0,358.0,480.0,923.0,1240.0,1431.0
819.0,358.0,480.0,923.0,1240.0,1431.0
833.0,358.0,480.0,923.0,1240.0,1431.0
903.0,358.0,480.0,923.0,1240.0,1431.0
1171.0,358.0,480.0,923.0,1240.0,1431.0
1240.0,480.0,923.0,3463.0,3857.0,4184.0
1553.0,480.0,923.0,3463.0,3857.0,4184.0
1711.0,480.0,923.0,3463.0,3857.0,4184.0
2222.0,358.0,480.0,923.0,1240.0,1431.0
2311.0,358.0,480.0,923.0,1240.0,1431.0
3779.0,358.0,480.0,923.0,1240.0,1431.0
3785.0,358.0,480.0,923.0,1240.0,1431.0
3809.0,358.0,480.0,923.0,1240.0,1431.0
3819.0,358.0,480.0,923.0,1240.0,1431.0
3839.0,358.0,480.0,923.0,1240.0,1431.0
3851.0,358.0,480.0,923.0,1240.0,1431.0
3880.0,358.0,480.0,923.0,1240.0,1431.0
3920.0,358.0,480.0,923.0,1240.0,1431.0
3932.0,358.0,480.0,923.0,1240.0,1431.0
3950.0,358.0,480.0,923.0,1240.0,1431.0
3959.0,358.0,480.0,923.0,1240.0,1431.0
3978.0,358.0,480.0,923.0,1240.0,1431.0
4017.0,480.0,923.0,1549.0,1714.0,3857.0
171.0,480.0,923.0,1549.0,1714.0,3933.0
403.0,480.0,923.0,1549.0,1714.0,3933.0
440.0,480.0,923.0,1549.0,1714.0,3933.0
944.0,480.0,923.0,1549.0,1714.0,3933.0
1008.0,480.0,923.0,1549.0,1714.0,3933.0
1175.0,480.0,923.0,1549.0,1714.0,3933.0
1377.0,480.0,923.0,1549.0,1714.0,3933.0
1511.0,480.0,923.0,1549.0,1714.0,3933.0
1624.0,480.0,923.0,1549.0,1714.0,3933.0
1714.0,480.0,923.0,1549.0,1714.0,3933.0
2447.0,480.0,923.0,1549.0,1714.0,3933.0
2748.0,480.0,923.0,1549.0,1714.0,3933.0
3480.0,480.0,923.0,1549.0,1714.0,3933.0
3558.0,480.0,923.0,3463.0,3857.0,4184.0
3622.0,480.0,923.0,1549.0,1714.0,3857.0
3790.0,480.0,923.0,3857.0,4031.0,4184.0
3852.0,1549.0,1714.0,3857.0,4031.0,4261.0
3872.0,1549.0,1714.0,3857.0,4031.0,4261.0
3883.0,1549.0,1714.0,3857.0,4031.0,4261.0
3893.0,1549.0,1714.0,3857.0,4031.0,4261.0
3894.0,1549.0,1714.0,3857.0,4031.0,4261.0
3927.0,1549.0,1714.0,3857.0,4031.0,4261.0
3957.0,1549.0,1714.0,3857.0,4031.0,4261.0
3975.0,1549.0,1714.0,3857.0,4031.0,4261.0
3984.0,1549.0,1714.0,3857.0,4031.0,4261.0
3989.0,1549.0,1714.0,3857.0,4031.0,4261.0
4004.0,1549.0,1714.0,3857.0,4031.0,4261.0
4016.0,1549.0,1714.0,3857.0,4031.0,4261.0
4018.0,1549.0,1714.0,3857.0,4031.0,4261.0
124.0,1553.0,3458.0,3857.0,3922.0,4031.0
179.0,358.0,1240.0,1431.0,1549.0,1714.0
336.0,358.0,1240.0,1431.0,1549.0,1714.0
423.0,358.0,1240.0,1431.0,1549.0,1714.0
919.0,358.0,1240.0,1431.0,1549.0,1714.0
923.0,358.0,1240.0,1431.0,1549.0,1714.0
932.0,358.0,1240.0,1431.0,1549.0,1714.0
947.0,358.0,1240.0,1431.0,1549.0,1714.0
1176.0,358.0,1240.0,1431.0,1549.0,1714.0
1294.0,358.0,1240.0,1431.0,1549.0,1714.0
1465.0,358.0,1240.0,1431.0,1549.0,1714.0
1476.0,358.0,1240.0,1431.0,1549.0,1714.0
2561.0,358.0,1240.0,1431.0,1549.0,1714.0
2638.0,358.0,1240.0,1431.0,1549.0,1714.0
2816.0,1553.0,3458.0,3857.0,3922.0,4031.0
3777.0,358.0,480.0,923.0,1240.0,1431.0
3787.0,1553.0,3458.0,3857.0,3922.0,4031.0
3792.0,1549.0,1714.0,3752.0,3857.0,3927.0
3818.0,1549.0,1714.0,3752.0,3857.0,3927.0
3820.0,1549.0,1714.0,3752.0,3857.0,3927.0
3849.0,1549.0,1714.0,3752.0,3857.0,3927.0
3853.0,1549.0,1714.0,3752.0,3857.0,3927.0
3881.0,1549.0,1714.0,3752.0,3857.0,3927.0
3904.0,1549.0,1714.0,3752.0,3857.0,3927.0
3958.0,1549.0,1714.0,3752.0,3857.0,3927.0
3970.0,1549.0,1714.0,3752.0,3857.0,3927.0
3979.0,1549.0,1714.0,3752.0,3857.0,3927.0
3980.0,1549.0,1714.0,3752.0,3857.0,3927.0
3995.0,1549.0,1714.0,3752.0,3857.0,3927.0
3998.0,1549.0,1714.0,3752.0,3857.0,3927.0
4005.0,1553.0,3458.0,3752.0,3857.0,3922.0
4014.0,1549.0,1553.0,1714.0,3458.0,3857.0
221.0,358.0,1240.0,1431.0,1549.0,1714.0
395.0,358.0,1240.0,1431.0,1549.0,1714.0
475.0,358.0,1240.0,1431.0,1549.0,1714.0
918.0,358.0,1240.0,1431.0,1549.0,1714.0
949.0,358.0,1240.0,1431.0,1549.0,1714.0
1006.0,358.0,1240.0,1431.0,1549.0,1714.0
1093.0,358.0,1240.0,1431.0,1549.0,1714.0
1557.0,358.0,1240.0,1431.0,1549.0,1714.0
1582.0,358.0,1240.0,1431.0,1549.0,1714.0
2290.0,358.0,1240.0,1431.0,1549.0,1714.0
2372.0,358.0,1240.0,1431.0,1549.0,1714.0
3557.0,358.0,1240.0,1431.0,1549.0,1714.0
3749.0,358.0,1240.0,1431.0,1549.0,1714.0
3757.0,358.0,480.0,923.0,1240.0,1431.0
3762.0,358.0,480.0,923.0,1240.0,1431.0
3765.0,358.0,480.0,923.0,1240.0,1431.0
3771.0,358.0,1240.0,1431.0,1549.0,1714.0
3803.0,358.0,1240.0,1431.0,1549.0,1714.0
3829.0,358.0,1240.0,1431.0,1549.0,1714.0
3876.0,358.0,1240.0,1431.0,1549.0,1714.0
3922.0,358.0,1240.0,1431.0,1549.0,1714.0
3948.0,358.0,1240.0,1431.0,1549.0,1714.0
3965.0,358.0,1240.0,1431.0,1549.0,1714.0
3988.0,358.0,1240.0,1431.0,1549.0,1714.0
4000.0,358.0,1240.0,1431.0,1549.0,1714.0
103.0,358.0,1240.0,1431.0,1549.0,1714.0
1361.0,358.0,1240.0,1431.0,1549.0,1714.0
1432.0,358.0,1240.0,1431.0,1549.0,1714.0
1549.0,1549.0,1553.0,1714.0,3458.0,3857.0
1730.0,1553.0,3458.0,3752.0,3857.0,3922.0
2376.0,1549.0,1714.0,3752.0,3857.0,3927.0
2983.0,1549.0,1714.0,3752.0,3857.0,3927.0
3461.0,1549.0,1714.0,3752.0,3857.0,3927.0
3629.0,1549.0,1714.0,3752.0,3857.0,3927.0
3758.0,1549.0,1714.0,3752.0,3857.0,3927.0
3780.0,1549.0,1714.0,3752.0,3857.0,3927.0
3794.0,1549.0,1714.0,3752.0,3857.0,3927.0
3824.0,1549.0,1714.0,3752.0,3857.0,3927.0
3838.0,1549.0,1714.0,3752.0,3857.0,3927.0
